ID,CIPFAMILY,CIPCode,ACTIONCODE,ReportUnder,CIPTITLE,CIPDESCR,AuditChangeUserName,AuditChangeDate
2495,51,51.3499,N,,"Alternative and Complementary Medical Support Services, Other.",(NEW)  Any instructional program in alternative and complementary medical support services not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2496,51,51.35,N,,Somatic Bodywork and Related Therapeutic Services.,(NEW) Instructional content for this group of programs is defined in codes 51.3501 - 51.3599.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2497,51,51.3501,M,,Massage Therapy/Therapeutic Massage.,"A program that prepares individuals to provide relief and improved health and well-being to clients through the application of manual techniques for manipulating skin, muscles, and connective tissues.  Includes instruction in Western (Swedish) massage; sports massage; myotherapy/trigger point massage; myofascial release; deep tissue massage; cranio-sacral therapy; reflexology; massage safety and emergency management; client counseling; practice management; applicable regulations; and professional standards and ethics.   (Moved from 12.0405)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2498,51,51.3502,N,,Asian Bodywork Therapy.,"(NEW) A program that prepares individuals to provide relief and improved health and well-being based on Chinese medical principles through one or more of the traditional bodywork therapies of Asia.  Includes instruction in acupressure, AMMA(r) Therapy, Chi Nei Tsang, Five Element Shiatsu, Integrative Eclectic Shiatsu, Japanese Shiatsu, Jin Shin Do(r) Bodymind Acupressure(tm), Macrobiotic Shiatsu, Anma Therapy, Thai massage, Tui na, Zen Shiatsu, Qigong, Okazaki(r) Restorative Massage, principles of Western and Chinese medicine, patient counseling and observation, practice management, applicable regulations, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2499,51,51.3503,N,,Somatic Bodywork.,"(NEW)  A program that prepares individuals topromote physical and emotional balance and well-being through the application of skilled touch principles and techniques.  Includes instruction in therapeutic massage and other hands-on touch methods; anatomy and physiology; structural/functional integration and various holistic health systems (Rolfing/Structural Integration, colon hydrotherapy, Breema, Hellerwork, lymphatic drainage, Rosen Method, hydrotherapy, and others); client counseling, practice management, and applicable regulations and professional standards.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2500,51,51.3599,N,,"Somatic Bodywork and Related Therapeutic Services, Other.",(NEW)  Any instructional program in somatic bodywork and related therapeutic services not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2501,51,51.36,N,,Movement and Mind-Body Therapies and Education.,(NEW) Instructional content for this group of programs is defined in codes 51.3601 - 51.3699.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2502,51,51.3601,M,,Movement Therapy and Movement Education.,"A program that prepares individuals to use functional and expressive integration strategies to help promote somatic awareness and optimal psychophysical functioning.  Includes instruction in skilled touch techniques, kinesthetic awareness processes, movement observation, patterning, client assessment and guidance, verbal and nonverbal communication, practice management, professional standards and ethics, and specific therapeutic and educational modalities (Alexander Technique, Aston Patterning, Body-Mind Centering, Feldenkrais Method(r), Laban Movement Analysis, Trager Approach, and others).    (Moved from 51.2304)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2503,51,-----,,51.2302,Dance Therapy/Therapist.,(Report under 51.2302),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2504,51,51.3602,N,,Yoga Teacher Training/Yoga Therapy.,"(NEW) A program that prepares individuals to function as professional instructors in the spiritual and physical therapy of Yoga in private, institutional, and clinical settings,  Includes instruction in the principles of Ayurveda, philosophy of Yoga, warm-up and progressive exercises, breathing exercises, meditation, Yamas and Niyamas, instructional techniques, posture adjustment, student/client counseling and assessment, advanced Yoga disciplines and styles, business practices, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2505,51,51.3603,M,,Hypnotherapy/Hypnotherapist.,"A program that prepares individuals to employ the controlled inducement of altered states of consciousness, or trance, to reduce pain, resolve emotional conflicts, and enhance communications as part of diagnostic and treatment programs.  Includes instruction in the principles of hypnosis and suggestion, induction and deepening, post-hypnotic suggestion, awakening techniques, regression, pacing and leading, resistance transformation, client testing and management, practice management and regulation, and professional standards and ethics.  (Moved from 51.2303)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2506,51,51.3699,N,,"Movement and Mind-Body Therapies and Education, Other.",(NEW)  Any instructional program in movement and mind-body therapies not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2507,51,51.37,N,,Energy and Biologically Based Therapies.,(NEW)  Instructional content for this group of programs is defined in codes 51.3701 - 51.3799.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2508,51,51.3701,N,,Aromatherapy.,"(NEW)  A program that prepares individuals to provide therapeutic care through the preparation and application of extracted essential oils from plants, including flowers (botanicals), roots, berries, and bark.  Includes instruction in aromatherapy history and theory, basic physiology of absorption, aromachemistry, organic chemistry, botanical taxonomy, carrier oils, essential oils, extraction methods, blending techniques, application methods, safety, client consultation and treatment planning, business management, professional standards and ethics, and applicable regulations.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2509,51,51.3702,N,,Herbalism/Herbalist.,"(NEW)  A program that prepares individuals to utilize the materia medica and clinical practices of Western, Native American, African, Australasian, and other herbal medicine traditions to prevent and cure illness and temporary physical disorders.  Includes instruction in basic anatomy, physiology, pathology, and toxicology; nutrition; terminology and materia medica; therapeutic herbalism; herbal pharmacy; botanicals and ethnobotany; wildcrafting and harvesting; labeling and dispensing phytotherapy; counterindications; practice management; consultation skills; and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2510,51,51.3703,N,,Polarity Therapy.,"(NEW)  A program that prepares individuals to promote health and well-being through application of the integrative therapeutic system based on the Human Energy Field theory developed by Randolph Stone.  Includes instruction in polarity theory and principles, energy-based and orthodox anatomy and physiology, polarity processing, polarity bodywork, polarity yoga, energetic nutrition, energetic evaluation and assessment, client communication, practice management, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2511,51,51.3704,N,,Reiki.,"(NEW)  A program that prepares individuals to promote physical, emotional, and spiritual balance and healing through the manipulation of the body's energy field to increase healing energy.  Includes instruction in the history and philosophy of Usui Reiki, attunement, empowerment, self-treatment, direct and distance healing techniques, healing symbols, aura clearing, Reiki meditation, practice management, and related Reiki systems such as Lightarian, Urevia, and Magnified Healing.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
